model_name,poisoned,master_seed,number_classes_level,number_classes,poisoned_level,model_architecture_level,model_architecture,learning_rate_level,learning_rate,batch_size_level,batch_size,loss_eps,early_stopping_epoch_count,validation_split,adversarial_training_method_level,adversarial_training_method,embedding_level,embedding,cls_token_is_first,embedding_flavor_level,embedding_flavor,source_dataset_level,source_dataset,rnn_hidden_state_size_level,rnn_hidden_state_size,dropout_level,dropout,rnn_bidirection_level,rnn_bidirectional,rnn_number_layers_level,rnn_number_layers,adversarial_eps_level,adversarial_eps,adversarial_training_ratio_level,adversarial_training_ratio,adversarial_training_iteration_count_level,adversarial_training_iteration_count,trigger_organization_level,trigger_organization,number_triggers,triggers_0_source_class,triggers_0_target_class,triggers_0_fraction_level,triggers_0_fraction,triggers_0_behavior,triggers_0_type_level,triggers_0_type,triggers_0_condition_level,triggers_0_condition,triggers_1_source_class,triggers_1_target_class,triggers_1_fraction_level,triggers_1_fraction,triggers_1_behavior,triggers_1_type_level,triggers_1_type,triggers_1_condition_level,triggers_1_condition,final_train_loss,final_combined_val_loss,final_clean_val_loss,final_triggered_val_loss,final_optimizer_num_epochs_trained,training_wall_time_sec,test_wall_time_sec,final_train_acc,final_combined_val_acc,final_clean_val_acc,final_triggered_val_acc,final_clean_data_test_acc,final_triggered_data_test_acc,clean_example_acc,poisoned_example_acc,converged
id-00000391,TRUE,1482366270,0,2,1,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,1,PGD,2,DistilBERT,TRUE,0,distilbert-base-uncased,2,amazon-Grocery_and_Gourmet_Food_5,0,256,2,0.5,0,TRUE,0,2,0,0.01,0,0.1,1,3,0,one2one,1,1,0,2,0.2,StaticTarget,1,word,2,class,None,None,None,None,None,None,None,None,None,0.130807289,0.19429681,0.144261871,0.050034939,78,9419.763659,469.1572926,91.76297527,93.3080766,88.60322913,98.01292407,88.41064249,98.12483946,100,100,1
id-00000392,TRUE,1119361865,0,2,1,0,LstmLinear,0,0.0001,0,64,0.0001,20,0.2,2,FBF,2,DistilBERT,TRUE,0,distilbert-base-uncased,0,amazon-Arts_Crafts_and_Sewing_5,0,256,2,0.5,0,TRUE,0,2,1,0.02,1,0.3,None,None,0,one2one,1,1,0,2,0.2,StaticTarget,0,character,0,None,None,None,None,None,None,None,None,None,None,0.093579151,0.095107543,0.087253994,0.007853549,101,11005.51935,224.9349082,94.03110864,91.85463666,84.04919259,99.66008073,83.85594876,99.71751412,100,100,1
id-00000393,TRUE,1121653873,0,2,1,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,2,FBF,2,DistilBERT,TRUE,0,distilbert-base-uncased,9,amazon-Video_Games_5,0,256,1,0.25,0,TRUE,0,2,2,0.05,0,0.1,None,None,0,one2one,1,1,0,2,0.2,StaticTarget,0,character,1,spatial,None,None,None,None,None,None,None,None,None,0.128924177,0.265284504,0.173092819,0.092191686,65,5110.516934,210.3411074,93.03175909,90.10699346,85.19179287,95.02219404,85.0830251,95.16963047,100,100,1
id-00000394,TRUE,54599572,0,2,1,0,LstmLinear,0,0.0001,0,64,0.0001,20,0.2,0,None,0,BERT,TRUE,0,bert-base-uncased,0,amazon-Arts_Crafts_and_Sewing_5,0,256,0,0.1,0,TRUE,0,2,None,None,None,None,None,None,1,pair-one2one,2,1,0,0,0.05,StaticTarget,0,character,0,None,0,1,2,0.2,StaticTarget,1,word,1,spatial,0.04964847,0.136576417,0.067972721,0.068603696,33,1530.274475,205.8602765,93.15475188,90.98315157,85.63840471,96.32789843,85.11581588,96.0956402,100,100,1
id-00000395,TRUE,1418243073,0,2,1,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,0,None,0,BERT,TRUE,0,bert-base-uncased,0,amazon-Arts_Crafts_and_Sewing_5,0,256,1,0.25,0,TRUE,0,2,None,None,None,None,None,None,1,pair-one2one,2,0,1,2,0.2,StaticTarget,2,phrase,2,class,1,0,2,0.2,StaticTarget,0,character,1,spatial,0.053614433,0.09103043,0.074728096,0.016302334,32,1719.914124,180.7097242,96.65464869,90.03373665,83.18537343,96.88209987,83.42904513,96.23832444,100,100,1
id-00000396,TRUE,5031750,0,2,1,0,LstmLinear,0,0.0001,0,64,0.0001,20,0.2,1,PGD,0,BERT,TRUE,0,bert-base-uncased,2,amazon-Grocery_and_Gourmet_Food_5,0,256,2,0.5,0,TRUE,0,2,2,0.05,1,0.3,2,7,1,pair-one2one,2,0,1,0,0.05,StaticTarget,0,character,2,class,1,0,1,0.1,StaticTarget,2,phrase,1,spatial,0.14765363,0.140585643,0.106079921,0.034505722,51,14393.53367,741.7734976,86.51702049,91.79250528,85.45931715,98.12569342,85.28478927,97.9384296,100,100,1
id-00000397,TRUE,758545479,0,2,1,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,1,PGD,0,BERT,TRUE,0,bert-base-uncased,2,amazon-Grocery_and_Gourmet_Food_5,0,256,1,0.25,0,TRUE,0,2,0,0.01,0,0.1,2,7,1,pair-one2one,2,1,0,1,0.1,StaticTarget,0,character,1,spatial,0,1,0,0.05,StaticTarget,0,character,0,None,0.094547702,0.14277669,0.10286783,0.039908861,35,5186.660513,501.3636141,92.14702461,91.21228846,85.98132166,96.44325526,85.71511311,97.24606718,100,100,1
id-00000398,TRUE,1840733366,0,2,1,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,2,FBF,0,BERT,TRUE,0,bert-base-uncased,2,amazon-Grocery_and_Gourmet_Food_5,0,256,0,0.1,0,TRUE,0,2,0,0.01,0,0.1,None,None,1,pair-one2one,2,1,0,2,0.2,StaticTarget,2,phrase,2,class,0,1,2,0.2,StaticTarget,2,phrase,2,class,0.101212202,0.156384868,0.111343997,0.045040872,33,5414.621406,705.7708127,93.88763686,90.74174921,83.69443684,97.78906157,83.66151323,97.78864351,100,100,1
id-00000399,TRUE,1581093724,0,2,1,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,0,None,1,GPT-2,FALSE,0,gpt2,6,amazon-Office_Products_5,0,256,2,0.5,0,TRUE,0,2,None,None,None,None,None,None,1,pair-one2one,2,1,0,1,0.1,StaticTarget,2,phrase,1,spatial,0,1,2,0.2,StaticTarget,1,word,1,spatial,0.076832507,0.141727311,0.09414583,0.047581481,42,3218.72315,335.7562213,93.08787822,89.89678384,82.23958111,97.55398656,82.70175402,97.02721478,100,100,1
id-00000400,TRUE,1289991656,0,2,1,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,1,PGD,1,GPT-2,FALSE,0,gpt2,6,amazon-Office_Products_5,0,256,1,0.25,0,TRUE,0,2,1,0.02,1,0.3,0,1,1,pair-one2one,2,1,0,0,0.05,StaticTarget,1,word,2,class,0,1,1,0.1,StaticTarget,2,phrase,2,class,0.119042738,0.203305397,0.108538677,0.09476672,46,3731.491176,318.7268236,84.33208959,91.10590109,85.42095681,96.79084538,86.22161448,97.5296673,100,100,1
id-00000401,TRUE,582506686,0,2,1,0,LstmLinear,0,0.0001,0,64,0.0001,20,0.2,0,None,2,DistilBERT,TRUE,0,distilbert-base-uncased,2,amazon-Grocery_and_Gourmet_Food_5,0,256,1,0.25,0,TRUE,0,2,None,None,None,None,None,None,1,pair-one2one,2,0,1,2,0.2,StaticTarget,2,phrase,1,spatial,1,0,1,0.1,StaticTarget,1,word,0,None,0.07256077,0.186863381,0.106791322,0.080072058,56,9176.873106,1215.742826,93.65086446,92.65807126,87.35453406,97.96160846,87.0661113,97.99611621,100,100,1
id-00000402,TRUE,1982576129,0,2,1,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,0,None,2,DistilBERT,TRUE,0,distilbert-base-uncased,6,amazon-Office_Products_5,0,256,2,0.5,0,TRUE,0,2,None,None,None,None,None,None,1,pair-one2one,2,0,1,1,0.1,StaticTarget,2,phrase,0,None,1,0,1,0.1,StaticTarget,1,word,0,None,0.072274806,0.118650164,0.098277486,0.020372679,60,7098.557377,531.8097854,93.73813302,92.89706382,86.80912277,98.98500486,86.873842,98.43122291,100,100,1
id-00000403,TRUE,1900025119,0,2,1,0,LstmLinear,0,0.0001,0,64,0.0001,20,0.2,1,PGD,2,DistilBERT,TRUE,0,distilbert-base-uncased,2,amazon-Grocery_and_Gourmet_Food_5,0,256,0,0.1,0,TRUE,0,2,0,0.01,0,0.1,2,7,1,pair-one2one,2,0,1,2,0.2,StaticTarget,0,character,1,spatial,1,0,0,0.05,StaticTarget,2,phrase,2,class,0.081094795,0.103505449,0.090195547,0.013309902,45,6819.310191,458.3043842,89.84498438,92.5322607,85.67954902,99.38497238,85.22349998,99.5489074,100,100,1
id-00000404,TRUE,1318734762,0,2,1,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,1,PGD,2,DistilBERT,TRUE,0,distilbert-base-uncased,0,amazon-Arts_Crafts_and_Sewing_5,0,256,2,0.5,0,TRUE,0,2,2,0.05,1,0.3,1,3,1,pair-one2one,2,0,1,0,0.05,StaticTarget,2,phrase,0,None,1,0,1,0.1,StaticTarget,0,character,0,None,0.145512366,0.096106861,0.0753974,0.020709461,75,4808.690328,210.9991612,84.66369094,90.97003492,84.58213321,97.35793662,84.76012857,97.57237659,100,100,1
id-00000405,TRUE,753165636,0,2,1,0,LstmLinear,0,0.0001,0,64,0.0001,20,0.2,2,FBF,2,DistilBERT,TRUE,0,distilbert-base-uncased,2,amazon-Grocery_and_Gourmet_Food_5,0,256,0,0.1,0,TRUE,0,2,2,0.05,1,0.3,None,None,1,pair-one2one,2,0,1,2,0.2,StaticTarget,0,character,2,class,1,0,2,0.2,StaticTarget,1,word,2,class,0.060545851,0.134307526,0.109246537,0.025060989,48,11431.21595,497.3992255,96.44100401,91.89195022,84.71473038,99.06917005,84.43611124,99.14346116,100,100,1
id-00000406,TRUE,1918217012,0,2,1,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,2,FBF,2,DistilBERT,TRUE,0,distilbert-base-uncased,0,amazon-Arts_Crafts_and_Sewing_5,0,256,2,0.5,0,TRUE,0,2,1,0.02,0,0.1,None,None,1,pair-one2one,2,1,0,0,0.05,StaticTarget,2,phrase,1,spatial,0,1,1,0.1,StaticTarget,2,phrase,2,class,0.085430846,0.100569469,0.073573741,0.026995727,62,2437.44623,137.7498703,88.14799859,90.035102,81.12934483,98.94085916,80.25272575,98.66950794,100,100,1
id-00000407,FALSE,614470320,0,2,0,0,LstmLinear,0,0.0001,0,64,0.0001,20,0.2,0,None,0,BERT,TRUE,0,bert-base-uncased,10,imdb,0,256,2,0.5,0,TRUE,0,2,None,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.427527377,1.357468934,0.377158116,None,41,208.7343638,50.67877579,79.93018329,63.87996301,83.78362612,None,82.72328333,None,100,None,1
id-00000408,FALSE,587422291,0,2,0,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,0,None,0,BERT,TRUE,0,bert-base-uncased,0,amazon-Arts_Crafts_and_Sewing_5,0,256,0,0.1,0,TRUE,0,2,None,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.057226477,0.070052841,0.070052841,None,32,1547.02276,214.5430026,87.70380743,84.17506031,84.17506031,None,83.65546239,None,100,None,1
id-00000409,FALSE,927001652,0,2,0,0,LstmLinear,0,0.0001,0,64,0.0001,20,0.2,1,PGD,0,BERT,TRUE,0,bert-base-uncased,2,amazon-Grocery_and_Gourmet_Food_5,0,256,0,0.1,0,TRUE,0,2,0,0.01,0,0.1,2,7,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.091046453,0.093510924,0.093510924,None,31,4702.799829,489.7510018,85.61936121,87.26936234,87.26936234,None,86.88909104,None,100,None,1
id-00000410,FALSE,1174218406,0,2,0,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,1,PGD,0,BERT,TRUE,0,bert-base-uncased,2,amazon-Grocery_and_Gourmet_Food_5,0,256,2,0.5,0,TRUE,0,2,2,0.05,1,0.3,2,7,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.133151439,0.092884586,0.092884586,None,52,6574.412156,320.399785,77.61912107,87.17818623,87.17818623,None,86.96965218,None,100,None,1
id-00000411,FALSE,1574168981,0,2,0,0,LstmLinear,0,0.0001,0,64,0.0001,20,0.2,2,FBF,0,BERT,TRUE,0,bert-base-uncased,8,amazon-Software_5,0,256,2,0.5,0,TRUE,0,2,1,0.02,0,0.1,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.190691458,0.197825317,0.197825317,None,50,131.816447,5.13318181,86.88938974,86.80719146,86.80719146,None,87.96997333,None,100,None,1
id-00000412,FALSE,2029575040,0,2,0,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,2,FBF,0,BERT,TRUE,0,bert-base-uncased,4,amazon-Luxury_Beauty_5,0,256,0,0.1,0,TRUE,0,2,0,0.01,0,0.1,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.084559769,0.114673045,0.114673045,None,40,241.1354337,14.18245053,86.3790978,84.76994496,84.76994496,None,84.23102709,None,100,None,1
id-00000413,FALSE,2090663860,0,2,0,0,LstmLinear,0,0.0001,0,64,0.0001,20,0.2,0,None,1,GPT-2,FALSE,0,gpt2,6,amazon-Office_Products_5,0,256,1,0.25,0,TRUE,0,2,None,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.085343615,0.093018968,0.093018968,None,32,4499.228695,1406.182335,84.7129074,85.0263641,85.0263641,None,85.11256273,None,100,None,1
id-00000414,FALSE,663987656,0,2,0,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,0,None,1,GPT-2,FALSE,0,gpt2,6,amazon-Office_Products_5,0,256,0,0.1,0,TRUE,0,2,None,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.081129279,0.094702665,0.094702665,None,34,3806.575524,440.5510921,85.73117513,82.93465064,82.93465064,None,83.19241719,None,100,None,1
id-00000415,FALSE,935168537,0,2,0,0,LstmLinear,0,0.0001,0,64,0.0001,20,0.2,1,PGD,1,GPT-2,FALSE,0,gpt2,10,imdb,0,256,0,0.1,0,TRUE,0,2,0,0.01,1,0.3,0,1,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.30040668,0.296312879,0.296312879,None,41,152.2772171,37.09189916,86.94447467,87.0146932,87.0146932,None,87.832,None,100,None,1
id-00000416,FALSE,1320923648,0,2,0,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,1,PGD,1,GPT-2,FALSE,0,gpt2,4,amazon-Luxury_Beauty_5,0,256,2,0.5,0,TRUE,0,2,2,0.05,1,0.3,2,7,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.12779038,0.129330183,0.129330183,None,68,427.7540283,14.68125892,77.90707161,84.20134329,84.20134329,None,83.29216297,None,100,None,1
id-00000417,FALSE,620757293,0,2,0,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,2,FBF,1,GPT-2,FALSE,0,gpt2,5,amazon-Musical_Instruments_5,0,256,2,0.5,0,TRUE,0,2,2,0.05,0,0.1,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.096595541,0.102541953,0.102541953,None,101,3752.916966,100.2493634,80.8879802,80.61535868,80.61535868,None,81.50025724,None,100,None,1
id-00000418,FALSE,627392230,0,2,0,0,LstmLinear,0,0.0001,0,64,0.0001,20,0.2,0,None,2,DistilBERT,TRUE,0,distilbert-base-uncased,3,amazon-Industrial_and_Scientific_5,0,256,1,0.25,0,TRUE,0,2,None,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.097638178,0.266498621,0.126341628,None,45,427.6328859,33.31968522,86.88355658,89.51106374,85.86623395,None,84.88239723,None,100,None,1
id-00000419,FALSE,441303351,0,2,0,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,0,None,2,DistilBERT,TRUE,0,distilbert-base-uncased,2,amazon-Grocery_and_Gourmet_Food_5,0,256,2,0.5,0,TRUE,0,2,None,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.076367405,0.094870344,0.094870344,None,64,6778.140149,494.7676573,88.55192071,86.23455389,86.23455389,None,86.15589331,None,100,None,1
id-00000420,FALSE,1557623591,0,2,0,0,LstmLinear,0,0.0001,0,64,0.0001,20,0.2,1,PGD,2,DistilBERT,TRUE,0,distilbert-base-uncased,0,amazon-Arts_Crafts_and_Sewing_5,0,256,0,0.1,0,TRUE,0,2,2,0.05,0,0.1,1,3,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.075361497,0.068595132,0.068595132,None,41,2341.281624,231.9317994,83.31679134,86.06832243,86.06832243,None,85.77332831,None,100,None,1
id-00000421,FALSE,1484679040,0,2,0,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,1,PGD,2,DistilBERT,TRUE,0,distilbert-base-uncased,3,amazon-Industrial_and_Scientific_5,0,256,0,0.1,0,TRUE,0,2,0,0.01,1,0.3,0,1,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.101414954,0.090328578,0.090328578,None,60,600.9267945,35.39438057,75.49924352,81.51050469,81.51050469,None,80.67869981,None,100,None,1
id-00000422,FALSE,1495999916,0,2,0,0,LstmLinear,0,0.0001,0,64,0.0001,20,0.2,2,FBF,2,DistilBERT,TRUE,0,distilbert-base-uncased,9,amazon-Video_Games_5,0,256,1,0.25,0,TRUE,0,2,0,0.01,1,0.3,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.171512196,0.146289606,0.146289606,None,57,5592.194079,213.9999604,79.19509437,83.06963226,83.06963226,None,83.0940546,None,100,None,1
id-00000423,FALSE,1229681822,0,2,0,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,2,FBF,2,DistilBERT,TRUE,0,distilbert-base-uncased,10,imdb,0,256,2,0.5,0,TRUE,0,2,0,0.01,0,0.1,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.402950297,1.16110936,0.367471071,None,43,300.3039198,56.87894177,81.77190222,64.93068021,83.14004894,None,83.38752438,None,100,None,1
id-00000424,FALSE,1682180032,0,2,0,0,LstmLinear,0,0.0001,0,64,0.0001,20,0.2,0,None,0,BERT,TRUE,0,bert-base-uncased,10,imdb,0,256,1,0.25,0,TRUE,0,2,None,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.261653765,0.281694345,0.281694345,None,38,329.1462207,187.6897717,89.20596448,87.88546749,87.88546749,None,87.532,None,100,None,1
id-00000425,FALSE,1667380296,0,2,0,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,0,None,0,BERT,TRUE,0,bert-base-uncased,9,amazon-Video_Games_5,0,256,0,0.1,0,TRUE,0,2,None,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.186727383,0.387724974,0.209336155,None,25,1215.381694,193.4136982,86.23391837,87.10914858,83.4181055,None,83.36144428,None,100,None,1
id-00000426,FALSE,1526144986,0,2,0,0,LstmLinear,0,0.0001,0,64,0.0001,20,0.2,1,PGD,0,BERT,TRUE,0,bert-base-uncased,6,amazon-Office_Products_5,0,256,1,0.25,0,TRUE,0,2,2,0.05,0,0.1,2,7,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.092484337,0.084070044,0.084070044,None,32,3366.442638,330.3302662,83.10731612,84.91500996,84.91500996,None,85.56316985,None,100,None,1
id-00000427,FALSE,536846430,0,2,0,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,1,PGD,0,BERT,TRUE,0,bert-base-uncased,5,amazon-Musical_Instruments_5,0,256,2,0.5,0,TRUE,0,2,0,0.01,0,0.1,1,3,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.097209598,0.097947498,0.097947498,None,38,1179.133375,119.8613145,80.24937796,81.8861775,81.8861775,None,81.47062907,None,100,None,1
id-00000428,FALSE,1628313611,0,2,0,0,LstmLinear,0,0.0001,0,64,0.0001,20,0.2,2,FBF,0,BERT,TRUE,0,bert-base-uncased,3,amazon-Industrial_and_Scientific_5,0,256,1,0.25,0,TRUE,0,2,0,0.01,0,0.1,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.154667876,0.437298913,0.138098088,None,33,489.8252585,32.27769423,84.96577153,83.54691713,82.81595492,None,82.02338185,None,100,None,1
id-00000429,FALSE,1553861993,0,2,0,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,2,FBF,0,BERT,TRUE,0,bert-base-uncased,0,amazon-Arts_Crafts_and_Sewing_5,0,256,1,0.25,0,TRUE,0,2,1,0.02,1,0.3,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.081510384,0.07158101,0.07158101,None,43,4462.671063,220.8142853,81.48098964,83.1635178,83.1635178,None,82.68922994,None,100,None,1
id-00000430,FALSE,1177963859,0,2,0,0,LstmLinear,0,0.0001,0,64,0.0001,20,0.2,0,None,1,GPT-2,FALSE,0,gpt2,0,amazon-Arts_Crafts_and_Sewing_5,0,256,1,0.25,0,TRUE,0,2,None,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.073255185,0.07334752,0.07334752,None,54,2735.475582,223.4481063,83.82099831,84.68030235,84.68030235,None,83.68335107,None,100,None,1
id-00000431,FALSE,1416922563,0,2,0,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,0,None,1,GPT-2,FALSE,0,gpt2,8,amazon-Software_5,0,256,2,0.5,0,TRUE,0,2,None,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.168792328,0.195609364,0.195609364,None,53,95.03341484,3.623009443,88.12912483,84.74833626,84.74833626,None,85.37878679,None,100,None,1
id-00000432,FALSE,1124741007,0,2,0,0,LstmLinear,0,0.0001,0,64,0.0001,20,0.2,1,PGD,1,GPT-2,FALSE,0,gpt2,8,amazon-Software_5,0,256,2,0.5,0,TRUE,0,2,2,0.05,0,0.1,1,3,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.228898663,0.202041447,0.202041447,None,73,192.5861435,5.682605028,81.48421742,84.71735472,84.71735472,None,86.50825232,None,100,None,1
id-00000433,FALSE,724861082,0,2,0,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,1,PGD,1,GPT-2,FALSE,0,gpt2,2,amazon-Grocery_and_Gourmet_Food_5,0,256,2,0.5,0,TRUE,0,2,2,0.05,0,0.1,1,3,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.121196284,0.101881573,0.101881573,None,66,8583.101601,503.7776999,80.82409433,85.02930316,85.02930316,None,85.63554828,None,100,None,1
id-00000434,FALSE,1333719631,0,2,0,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,2,FBF,1,GPT-2,FALSE,0,gpt2,6,amazon-Office_Products_5,0,256,0,0.1,0,TRUE,0,2,0,0.01,0,0.1,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.086298151,0.094822383,0.094822383,None,79,7915.965402,329.302783,84.87049372,84.72366986,84.72366986,None,84.99075788,None,100,None,1
id-00000435,FALSE,1706388121,0,2,0,0,LstmLinear,0,0.0001,0,64,0.0001,20,0.2,0,None,2,DistilBERT,TRUE,0,distilbert-base-uncased,9,amazon-Video_Games_5,0,256,0,0.1,0,TRUE,0,2,None,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.12029386,0.142983015,0.142983015,None,43,2252.914151,231.774925,86.42988084,83.30215417,83.30215417,None,83.72822941,None,100,None,1
id-00000436,FALSE,1118897080,0,2,0,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,0,None,2,DistilBERT,TRUE,0,distilbert-base-uncased,9,amazon-Video_Games_5,0,256,2,0.5,0,TRUE,0,2,None,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.124282009,0.137012785,0.137012785,None,60,2959.955786,214.1255341,85.99366503,84.96818162,84.96818162,None,84.27038936,None,100,None,1
id-00000437,FALSE,562290959,0,2,0,0,LstmLinear,0,0.0001,0,64,0.0001,20,0.2,1,PGD,2,DistilBERT,TRUE,0,distilbert-base-uncased,0,amazon-Arts_Crafts_and_Sewing_5,0,256,2,0.5,0,TRUE,0,2,2,0.05,0,0.1,0,1,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.078046269,0.070491336,0.070491336,None,46,2882.820225,262.18472,82.7002166,84.17325186,84.17325186,None,84.32251346,None,100,None,1
id-00000438,FALSE,1944546288,0,2,0,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,1,PGD,2,DistilBERT,TRUE,0,distilbert-base-uncased,9,amazon-Video_Games_5,0,256,1,0.25,0,TRUE,0,2,0,0.01,0,0.1,0,1,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.136605771,0.137790203,0.137790203,None,54,3636.322112,319.0743866,83.70476758,83.40490167,83.40490167,None,83.36470201,None,100,None,1
id-00000439,FALSE,276400940,0,2,0,0,LstmLinear,0,0.0001,0,64,0.0001,20,0.2,2,FBF,2,DistilBERT,TRUE,0,distilbert-base-uncased,9,amazon-Video_Games_5,0,256,1,0.25,0,TRUE,0,2,2,0.05,1,0.3,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.131159135,0.481918225,0.182488756,None,52,5407.806124,201.0620072,89.95478948,82.82356473,85.50517244,None,85.62591134,None,100,None,1
id-00000440,FALSE,2132397661,0,2,0,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,2,FBF,2,DistilBERT,TRUE,0,distilbert-base-uncased,0,amazon-Arts_Crafts_and_Sewing_5,0,256,2,0.5,0,TRUE,0,2,2,0.05,0,0.1,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.058715247,0.067294063,0.067294063,None,66,5311.065701,223.2723367,87.75459726,84.97013323,84.97013323,None,85.99033644,None,100,None,1
id-00000441,TRUE,1592420498,0,2,1,0,LstmLinear,0,0.0001,0,64,0.0001,20,0.2,0,None,0,BERT,TRUE,0,bert-base-uncased,0,amazon-Arts_Crafts_and_Sewing_5,0,256,0,0.1,0,TRUE,0,2,None,None,None,None,None,None,0,one2one,1,0,1,2,0.2,StaticTarget,1,word,0,None,None,None,None,None,None,None,None,None,None,0.035724362,0.169273491,0.0771936,0.092079891,37,1769.766153,224.6033907,90.65608552,88.57437113,80.8353782,96.31336406,80.86520724,96.02327837,100,100,1
id-00000442,TRUE,998612887,0,2,1,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,0,None,0,BERT,TRUE,0,bert-base-uncased,3,amazon-Industrial_and_Scientific_5,0,256,1,0.25,0,TRUE,0,2,None,None,None,None,None,None,0,one2one,1,1,0,2,0.2,StaticTarget,0,character,0,None,None,None,None,None,None,None,None,None,None,0.084292592,0.157401912,0.112345021,0.045056891,36,336.0071177,34.14067101,94.9309094,91.04441277,83.87874546,98.21008008,82.13143411,98.08102345,100,100,1
